record_id,date,book_id,book_title,author,category,department,publication_year,available_copies,borrowed_count,returned_count,renewal_count,reservation_count,semester,exam_period,holiday_indicator
1955,2023-05-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,85,79,11,28,Even,1,0
1956,2023-05-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,98,85,17,39,Even,1,0
1957,2023-05-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,38,37,3,12,Even,1,0
1958,2023-05-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,47,44,8,1,Even,1,0
1959,2023-05-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,13,13,2,0,Even,1,0
1960,2023-05-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,48,31,9,0,Even,1,0
1961,2023-05-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,34,22,3,0,Even,1,0
1962,2023-05-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,45,24,8,0,Even,1,0
1963,2023-05-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,45,28,8,0,Even,1,0
1964,2023-05-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,11,7,1,0,Even,1,0
1965,2023-05-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,15,11,1,0,Even,1,0
1966,2023-05-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,20,17,2,0,Even,1,0
1967,2023-05-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,26,15,3,0,Even,1,0
1968,2023-05-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,14,15,1,0,Even,1,0
1969,2023-05-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,33,22,2,6,Even,1,0
1970,2023-05-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,63,50,9,0,Even,1,0
1971,2023-05-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,19,9,3,0,Even,1,0
1972,2023-05-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,25,18,7,1,Even,1,0
1973,2023-05-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,32,27,7,0,Even,1,0
1974,2023-05-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,20,19,4,1,Even,1,0
1975,2023-05-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,11,8,3,0,Even,1,0
1976,2023-05-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,37,50,4,1,Even,1,0
1977,2023-05-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,26,25,2,1,Even,1,0
1978,2023-05-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,53,67,7,18,Even,1,0
1979,2023-05-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,59,54,8,0,Even,1,0
1980,2023-05-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,17,18,4,0,Even,1,0
1981,2023-05-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,20,21,2,0,Even,1,0
1982,2023-05-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,38,40,8,0,Even,1,0
1983,2023-05-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,48,54,8,7,Even,1,0
1984,2023-05-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,37,23,5,0,Even,1,0
1985,2023-05-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,32,22,3,8,Even,1,0
1986,2023-05-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,16,7,3,1,Even,1,0
1987,2023-05-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,77,86,17,17,Even,1,0
1988,2023-05-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,12,9,3,0,Even,1,0
1989,2023-05-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,31,36,8,0,Even,1,0
1990,2023-05-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,23,23,4,0,Even,1,0
1991,2023-05-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,30,39,5,1,Even,1,0
1992,2023-05-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,22,23,2,1,Even,1,0
1993,2023-05-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,15,14,3,0,Even,1,0
1994,2023-05-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,10,10,1,0,Even,1,0
1995,2023-05-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,21,16,3,1,Even,1,0
1996,2023-05-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,5,6,3,0,Even,1,0
1997,2023-05-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,26,16,8,0,Even,1,0
1998,2023-05-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,31,35,5,0,Even,1,0
1999,2023-05-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,48,24,7,0,Even,1,0
2000,2023-05-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,33,40,4,1,Even,1,0
2001,2023-05-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,34,30,4,0,Even,1,0
2002,2023-05-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,16,21,1,0,Even,1,0
2003,2023-05-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,13,12,2,0,Even,1,0
2004,2023-05-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,17,16,0,1,Even,1,0
2005,2023-05-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,20,20,6,1,Even,1,0
2006,2023-05-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,35,27,6,0,Even,1,0
2007,2023-05-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,49,34,8,0,Even,1,0
2008,2023-05-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,56,31,9,4,Even,1,0
2009,2023-05-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,18,13,3,0,Even,1,0
2010,2023-05-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,12,6,2,0,Even,1,0
2011,2023-05-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,26,22,7,0,Even,1,0
2012,2023-05-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,61,25,6,23,Even,1,0
2013,2023-05-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,26,32,4,0,Even,1,0
2014,2023-05-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,2,3,0,0,Even,1,0
2015,2023-05-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,23,17,5,0,Even,1,0
2016,2023-05-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,6,14,0,1,Even,1,0
2017,2023-05-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,19,19,4,0,Even,1,0
2018,2023-05-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,24,22,3,0,Even,1,0
2019,2023-05-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,10,21,2,1,Even,1,0
2020,2023-05-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,16,17,2,1,Even,1,0
2021,2023-05-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,37,27,6,1,Even,1,0
2022,2023-05-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,5,7,0,0,Even,1,0
2023,2023-05-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,7,5,1,0,Even,1,0
2024,2023-05-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,61,54,14,15,Even,1,0
2025,2023-05-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,23,14,4,3,Even,1,0
2026,2023-05-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,32,23,6,0,Even,1,0
2027,2023-05-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,19,13,5,0,Even,1,0
2028,2023-05-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,49,42,10,0,Even,1,0
2029,2023-05-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,17,17,1,1,Even,1,0
2030,2023-05-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,16,9,3,0,Even,1,0
2031,2023-05-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,50,50,5,0,Even,1,0
2032,2023-05-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,13,10,0,0,Even,1,0
2033,2023-05-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,9,9,1,0,Even,1,0
2034,2023-05-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,50,50,5,9,Even,1,0
2035,2023-05-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,33,26,9,0,Even,1,0
2036,2023-05-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,13,19,3,0,Even,1,0
2037,2023-05-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,18,23,2,0,Even,1,0
2038,2023-05-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,9,12,2,0,Even,1,0
2039,2023-05-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,34,43,5,0,Even,1,0
2040,2023-05-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,2,3,0,0,Even,1,0
2041,2023-06-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,5,19,3,0,Even,0,1
2042,2023-06-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,11,33,0,0,Even,0,1
2043,2023-06-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,0,4,0,0,Even,0,1
2044,2023-06-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,4,30,0,0,Even,0,1
2045,2023-06-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,1,12,0,0,Even,0,1
2046,2023-06-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,3,11,0,0,Even,0,1
2047,2023-06-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,10,31,1,0,Even,0,1
2048,2023-06-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,6,21,2,0,Even,0,1
2049,2023-06-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,1,11,0,1,Even,0,1
2050,2023-06-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,1,8,1,0,Even,0,1
2051,2023-06-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,5,25,1,0,Even,0,1
2052,2023-06-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,11,50,1,1,Even,0,1
2053,2023-06-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,4,21,2,1,Even,0,1
2054,2023-06-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,7,25,0,0,Even,0,1
2055,2023-06-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,10,27,1,1,Even,0,1
2056,2023-06-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,7,20,0,0,Even,0,1
2057,2023-06-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,1,11,0,0,Even,0,1
2058,2023-06-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,2,22,0,0,Even,0,1
2059,2023-06-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,6,23,1,0,Even,0,1
2060,2023-06-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,3,20,1,2,Even,0,1
2061,2023-06-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,1,14,0,0,Even,0,1
2062,2023-06-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,10,19,1,0,Even,0,1
2063,2023-06-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,3,24,1,0,Even,0,1
2064,2023-06-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,23,64,2,2,Even,0,1
2065,2023-06-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,11,24,2,0,Even,0,1
2066,2023-06-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,1,6,0,0,Even,0,1
2067,2023-06-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,10,31,2,0,Even,0,1
2068,2023-06-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,5,15,0,0,Even,0,1
2069,2023-06-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,9,27,2,0,Even,0,1
2070,2023-06-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,5,26,2,0,Even,0,1
2071,2023-06-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,2,19,1,1,Even,0,1
2072,2023-06-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,3,10,1,0,Even,0,1
2073,2023-06-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,6,28,0,1,Even,0,1
2074,2023-06-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,4,15,0,1,Even,0,1
2075,2023-06-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,16,78,4,1,Even,0,1
2076,2023-06-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,18,84,4,1,Even,0,1
2077,2023-06-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,14,35,1,0,Even,0,1
2078,2023-06-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,22,43,3,0,Even,0,1
2079,2023-06-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,4,11,0,1,Even,0,1
2080,2023-06-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,7,37,1,0,Even,0,1
2081,2023-06-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,11,27,1,0,Even,0,1
2082,2023-06-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,13,35,4,1,Even,0,1
2083,2023-06-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,14,33,2,0,Even,0,1
2084,2023-06-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,3,10,1,0,Even,0,1
2085,2023-06-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,1,13,0,1,Even,0,1
2086,2023-06-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,7,15,2,0,Even,0,1
2087,2023-06-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,6,22,1,1,Even,0,1
2088,2023-06-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,8,11,2,0,Even,0,1
2089,2023-06-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,8,30,2,0,Even,0,1
2090,2023-06-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,10,54,2,1,Even,0,1
2091,2023-06-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,4,16,0,2,Even,0,1
2092,2023-06-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,7,22,1,1,Even,0,1
2093,2023-06-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,6,27,1,0,Even,0,1
2094,2023-06-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,5,16,1,1,Even,0,1
2095,2023-06-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,4,8,1,0,Even,0,1
2096,2023-06-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,13,28,1,1,Even,0,1
2097,2023-06-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,2,23,1,0,Even,0,1
2098,2023-06-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,16,43,4,0,Even,0,1
2099,2023-06-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,17,51,1,0,Even,0,1
2100,2023-06-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,6,13,1,0,Even,0,1
2101,2023-06-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,7,18,0,1,Even,0,1
2102,2023-06-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,9,32,0,0,Even,0,1
2103,2023-06-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,10,42,1,0,Even,0,1
2104,2023-06-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,9,35,1,1,Even,0,1
2105,2023-06-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,9,30,1,1,Even,0,1
2106,2023-06-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,1,14,0,0,Even,0,1
2107,2023-06-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,25,65,4,0,Even,0,1
2108,2023-06-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,3,12,0,1,Even,0,1
2109,2023-06-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,11,30,3,0,Even,0,1
2110,2023-06-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,6,20,1,0,Even,0,1
2111,2023-06-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,11,26,1,1,Even,0,1
2112,2023-06-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,5,19,1,0,Even,0,1
2113,2023-06-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,5,13,0,0,Even,0,1
2114,2023-06-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,2,6,0,0,Even,0,1
2115,2023-06-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,8,14,1,0,Even,0,1
2116,2023-06-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,2,5,2,0,Even,0,1
2117,2023-06-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,6,21,2,0,Even,0,1
2118,2023-06-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,2,26,0,1,Even,0,1
2119,2023-06-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,5,42,3,0,Even,0,1
2120,2023-06-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,8,26,0,0,Even,0,1
2121,2023-06-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,15,32,0,0,Even,0,1
2122,2023-06-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,4,15,0,1,Even,0,1
2123,2023-06-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,4,11,1,0,Even,0,1
2124,2023-06-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,3,15,0,0,Even,0,1
2125,2023-06-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,6,14,1,1,Even,0,1
2126,2023-06-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,6,29,1,1,Even,0,1
2127,2023-06-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,8,39,3,0,Even,0,1
2128,2023-06-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,13,47,1,0,Even,0,1
2129,2023-06-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,2,14,1,0,Even,0,1
2130,2023-06-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,5,10,1,0,Even,0,1
2131,2023-06-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,11,23,2,1,Even,0,1
2132,2023-06-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,12,51,0,0,Even,0,1
2133,2023-06-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,5,23,0,0,Even,0,1
2134,2023-06-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,1,2,0,0,Even,0,1
2135,2023-06-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,9,20,2,1,Even,0,1
2136,2023-06-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,3,4,0,1,Even,0,1
2137,2023-06-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,7,17,2,0,Even,0,1
2138,2023-06-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,5,24,2,1,Even,0,1
2139,2023-06-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,4,9,2,0,Even,0,1
2140,2023-06-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,7,13,1,0,Even,0,1
2141,2023-06-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,9,30,0,2,Even,0,1
2142,2023-06-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,0,5,0,0,Even,0,1
2143,2023-06-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,2,6,0,0,Even,0,1
2144,2023-06-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,11,49,2,0,Even,0,1
2145,2023-06-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,3,21,0,0,Even,0,1
2146,2023-06-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,10,27,0,0,Even,0,1
2147,2023-06-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,5,14,1,1,Even,0,1
2148,2023-06-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,18,42,3,0,Even,0,1
2149,2023-06-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,7,16,2,0,Even,0,1
2150,2023-06-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,8,14,2,0,Even,0,1
2151,2023-06-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,25,43,1,1,Even,0,1
2152,2023-06-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,7,9,0,0,Even,0,1
2153,2023-06-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,2,6,2,0,Even,0,1
2154,2023-06-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,27,41,1,0,Even,0,1
2155,2023-06-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,4,28,1,0,Even,0,1
2156,2023-06-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,17,11,2,0,Even,0,1
2157,2023-06-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,11,17,3,0,Even,0,1
2158,2023-06-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,2,8,0,0,Even,0,1
2159,2023-06-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,19,31,3,1,Even,0,1
2160,2023-06-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,2,2,2,0,Even,0,1
